etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
2013-11-26 22:30:20.534702,007       ,2008-06-01 00:00:00,第一商業銀行,79549.0,237829000000,35090.0,68138000000.0,1763.0,247000000.0,11045.0,2477000000.0,19078.0,6156000000.0
2013-11-26 22:30:20.537057,325       ,2008-06-01 00:00:00,香港上海匯豐銀行,27004.0,70759000000.0,1402.0,1736000000.0,2311.0,271000000.0,3356.0,630000000.0,111250.0,20416000000.0
2013-11-26 22:30:20.539086,814       ,2008-06-01 00:00:00,大眾商業銀行,25226.0,63138000000.0,268.0,518000000.0,0.0,0.0,0.0,0.0,129914.0,9500000000.0
2013-11-26 22:30:20.541583,N008      ,2008-06-01 00:00:00,台北縣淡水信用合作社,1332.0,2583000000.0,438.0,545000000.0,0.0,0.0,0.0,0.0,133.0,108000000.0
2013-11-26 22:30:20.54386,022       ,2008-06-01 00:00:00,美商美國銀行,1.0,8000000.0,0.0,0.0,0.0,0.0,10.0,1000000.0,0.0,0.0
2013-11-26 22:30:20.545913,048       ,2008-06-01 00:00:00,臺灣工業銀行,2.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.55071,N010      ,2008-06-01 00:00:00,美商美國紐約銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.553417,030       ,2008-06-01 00:00:00,美商道富銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.555593,N011      ,2008-06-01 00:00:00,澎湖縣第二信用合作社,508.0,1009000000.0,64.0,73000000.0,0.0,0.0,0.0,0.0,731.0,322000000.0
2013-11-26 22:30:20.557705,017       ,2008-06-01 00:00:00,兆豐國際商業銀行,57256.0,184253000000,12957.0,26627000000.0,0.0,0.0,6705.0,2919000000.0,7379.0,23085000000.0
2013-11-26 22:30:20.560226,N020      ,2008-06-01 00:00:00,稻江商業銀行,3039.0,7569000000.0,251.0,403000000.0,0.0,0.0,0.0,0.0,1014.0,700000000.0
2013-11-26 22:30:20.562513,803       ,2008-06-01 00:00:00,聯邦商業銀行,38682.0,69389000000.0,20845.0,42156000000.0,31433.0,8214000000.0,46.0,14000000.0,54397.0,4710000000.0
2013-11-26 22:30:20.56466,114       ,2008-06-01 00:00:00,基隆市第一信用合作社,4974.0,7179000000.0,798.0,477000000.0,0.0,0.0,0.0,0.0,4764.0,3543000000.0
2013-11-26 22:30:20.567207,N012      ,2008-06-01 00:00:00,法國東方匯理銀行,6.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.673041,N013      ,2008-06-01 00:00:00,英商巴克萊銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.675923,090       ,2008-06-01 00:00:00,加拿大商豐業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.678395,013       ,2008-06-01 00:00:00,國泰世華商業銀行,102127.0,246614000000,9113.0,13306000000.0,5028.0,332000000.0,0.0,0.0,49101.0,6546000000.0
2013-11-26 22:30:20.681624,095       ,2008-06-01 00:00:00,美商美聯銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.684234,015       ,2008-06-01 00:00:00,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.686515,N014      ,2008-06-01 00:00:00,新竹市第三信用合作社,2314.0,5094000000.0,272.0,218000000.0,0.0,0.0,0.0,0.0,882.0,145000000.0
2013-11-26 22:30:20.689251,072       ,2008-06-01 00:00:00,德商德意志銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.691686,N015      ,2008-06-01 00:00:00,臺中商業銀行,25258.0,43459000000.0,768.0,359000000.0,9.0,27000000.0,0.0,0.0,24756.0,5111000000.0
2013-11-26 22:30:20.694184,009       ,2008-06-01 00:00:00,彰化商業銀行,62906.0,142775000000,42795.0,88863000000.0,0.0,0.0,1905.0,679000000.0,13974.0,7090000000.0
2013-11-26 22:30:20.696309,N016      ,2008-06-01 00:00:00,嘉義巿第四信用合作社,77.0,263000000.0,3.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.698895,099       ,2008-06-01 00:00:00,比利時商比利時聯合銀行,12.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.703605,011       ,2008-06-01 00:00:00,上海商業儲蓄銀行,39516.0,89573000000.0,7851.0,7051000000.0,116.0,30000000.0,0.0,0.0,4811.0,1317000000.0
2013-11-26 22:30:20.706033,104       ,2008-06-01 00:00:00,台北市第五信用合作社,991.0,2663000000.0,1.0,0.0,0.0,0.0,0.0,0.0,669.0,84000000.0
2013-11-26 22:30:20.708095,006       ,2008-06-01 00:00:00,合作金庫商業銀行,182409.0,438686000000,66060.0,121189000000,2.0,0.0,130732.0,30509000000.0,40248.0,18884000000.0
2013-11-26 22:30:20.710237,N017      ,2008-06-01 00:00:00,宜蘭信用合社,694.0,1162000000.0,260.0,321000000.0,0.0,0.0,0.0,0.0,499.0,56000000.0
2013-11-26 22:30:20.712507,102       ,2008-06-01 00:00:00,華泰商業銀行,3609.0,13350000000.0,3711.0,13547000000.0,0.0,0.0,0.0,0.0,2778.0,768000000.0
2013-11-26 22:30:20.714862,806       ,2008-06-01 00:00:00,元大商業銀行,31873.0,64377000000.0,10454.0,17910000000.0,20321.0,4435000000.0,897.0,251000000.0,34346.0,11289000000.0
2013-11-26 22:30:20.717332,103       ,2008-06-01 00:00:00,臺灣新光商業銀行,19307.0,60028000000.0,661.0,1000000000.0,16324.0,4449000000.0,0.0,0.0,81830.0,26044000000.0
2013-11-26 22:30:20.71934,807       ,2008-06-01 00:00:00,永豐商業銀行,120275.0,303164000000,19961.0,35566000000.0,11735.0,4829000000.0,0.0,0.0,44228.0,12302000000.0
2013-11-26 22:30:20.721623,052       ,2008-06-01 00:00:00,渣打國際商業銀行,57563.0,111001000000,14042.0,25963000000.0,0.0,0.0,0.0,0.0,182398.0,37602000000.0
2013-11-26 22:30:20.723747,321       ,2008-06-01 00:00:00,日商三井住友銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.70066,021       ,2008-06-01 00:00:00,花旗,16059.0,33325000000.0,1755.0,2806000000.0,0.0,0.0,28.0,2000000.0,824.0,454000000.0
2013-11-26 22:30:20.726094,004       ,2008-06-01 00:00:00,臺灣銀行,127855.0,302576000000,29877.0,42801000000.0,0.0,0.0,40261.0,13799000000.0,3193007.0,169487000000
2013-11-26 22:30:20.728232,158       ,2008-06-01 00:00:00,彰化第一信用合作社,718.0,1128000000.0,165.0,166000000.0,0.0,0.0,0.0,0.0,3.0,0.0
2013-11-26 22:30:20.730022,076       ,2008-06-01 00:00:00,美商摩根大通銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.732315,079       ,2008-06-01 00:00:00,比利時商富通銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.734789,147       ,2008-06-01 00:00:00,三信商業銀行,5925.0,17416000000.0,1016.0,1636000000.0,23978.0,8699000000.0,0.0,0.0,27160.0,11296000000.0
2013-11-26 22:30:20.737927,085       ,2008-06-01 00:00:00,新加坡商新加坡華僑銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.741582,816       ,2008-06-01 00:00:00,安泰商業銀行,16358.0,38853000000.0,7116.0,16794000000.0,25079.0,4137000000.0,24.0,4000000.0,24139.0,7636000000.0
2013-11-26 22:30:20.744379,808       ,2008-06-01 00:00:00,玉山商業銀行,47140.0,154801000000,50930.0,104829000000,0.0,0.0,3.0,0.0,60359.0,16152000000.0
2013-11-26 22:30:20.864064,020       ,2008-07-01 00:00:00,日商瑞穗實業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.867878,N000      ,2008-07-01 00:00:00,台北縣淡水第一信用合作社,10594.0,20269000000.0,142.0,160000000.0,3.0,1000000.0,637.0,170000000.0,574.0,130000000.0
2013-11-26 22:30:20.870477,040       ,2008-07-01 00:00:00,中華開發工業銀行,3.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,52000000.0
2013-11-26 22:30:20.872655,809       ,2008-07-01 00:00:00,萬泰商業銀行,3605.0,5222000000.0,1810.0,2190000000.0,14339.0,3361000000.0,0.0,0.0,318210.0,39345000000.0
2013-11-26 22:30:20.877515,008       ,2008-07-01 00:00:00,華南商業銀行,83101.0,253015000000,30116.0,24328000000.0,13457.0,4200000000.0,6455.0,2188000000.0,176436.0,11518000000.0
2013-11-26 22:30:20.879641,822       ,2008-07-01 00:00:00,中國信託商業銀行,146343.0,281130000000,15654.0,20324000000.0,15214.0,2466000000.0,0.0,0.0,315797.0,66579000000.0
2013-11-26 22:30:20.882021,146       ,2008-07-01 00:00:00,台中市第二信用合作社,10547.0,17777000000.0,110.0,87000000.0,10.0,0.0,0.0,0.0,752.0,229000000.0
2013-11-26 22:30:20.884141,N001      ,2008-07-01 00:00:00,高雄第二信用合作社,2312.0,3900000000.0,413.0,279000000.0,0.0,0.0,1896.0,642000000.0,10631.0,2166000000.0
2013-11-26 22:30:20.886085,805       ,2008-07-01 00:00:00,遠東國際商業銀行,43649.0,88148000000.0,11973.0,19730000000.0,14992.0,3501000000.0,19424.0,5601000000.0,101029.0,9111000000.0
2013-11-26 22:30:20.888039,163       ,2008-07-01 00:00:00,彰化第十信用合作社,683.0,976000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.890235,093       ,2008-07-01 00:00:00,荷蘭商安智銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-26 22:30:20.892668,029       ,2008-07-01 00:00:00,新加坡大華銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.894809,N019      ,2008-07-01 00:00:00,香港東亞銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,35000000.0
2013-11-26 22:30:20.897224,037       ,2008-07-01 00:00:00,法國興業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:20.899367,224       ,2008-07-01 00:00:00,金門縣信用合作社,118.0,215000000.0,181.0,434000000.0,0.0,0.0,0.0,0.0,101.0,59000000.0
2013-11-26 22:30:20.901363,115       ,2008-07-01 00:00:00,基隆市第二信用合作社,1466.0,3698000000.0,224.0,303000000.0,32.0,13000000.0,0.0,0.0,1259.0,269000000.0
2013-11-26 22:30:20.903777,162       ,2008-07-01 00:00:00,彰化第六信用合作社,3326.0,5741000000.0,140.0,156000000.0,0.0,0.0,0.0,0.0,1507.0,169000000.0
2013-11-26 22:30:20.90591,812       ,2008-07-01 00:00:00,台新國際商業銀行,86336.0,217515000000,4947.0,7417000000.0,49156.0,16014000000.0,0.0,0.0,217168.0,60346000000.0
2013-11-26 22:30:20.907996,082       ,2008-07-01 00:00:00,法商法國巴黎銀行,23.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000000.0
2013-11-26 22:30:20.910184,165       ,2008-07-01 00:00:00,彰化縣鹿港信用合作社,1104.0,1650000000.0,538.0,693000000.0,0.0,0.0,9.0,29000000.0,753.0,257000000.0
2013-11-26 22:30:20.91228,016       ,2008-07-01 00:00:00,高雄銀行,22544.0,35016000000.0,4888.0,8479000000.0,0.0,0.0,0.0,0.0,50437.0,7757000000.0
2013-11-26 22:30:21.019464,127       ,2008-07-01 00:00:00,桃園信用合作社,1473.0,2956000000.0,637.0,1225000000.0,0.0,0.0,0.0,0.0,506.0,233000000.0
2013-11-26 22:30:21.02154,012       ,2008-07-01 00:00:00,台北富邦銀行,120810.0,239944000000,2054.0,1965000000.0,6397.0,1535000000.0,302.0,119000000.0,188389.0,30286000000.0
2013-11-26 22:30:21.023766,023       ,2008-07-01 00:00:00,泰國盤谷銀行,1.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.025909,050       ,2008-07-01 00:00:00,臺灣中小企業銀行,79851.0,163475000000,4883.0,12726000000.0,0.0,0.0,12874.0,5459000000.0,24632.0,46734000000.0
2013-11-26 22:30:21.028027,N004      ,2008-07-01 00:00:00,新竹市第一信用合作社,2978.0,8110000000.0,4.0,7000000.0,0.0,0.0,0.0,0.0,110.0,29000000.0
2013-11-26 22:30:21.030177,054       ,2008-07-01 00:00:00,京城商業銀行,11576.0,25733000000.0,8967.0,8387000000.0,0.0,0.0,26.0,2000000.0,11401.0,16865000000.0
2013-11-26 22:30:21.03192,097       ,2008-07-01 00:00:00,美商富國銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.03392,106       ,2008-07-01 00:00:00,台北市第九信用合作社,779.0,1870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,71000000.0
2013-11-26 22:30:21.036307,118       ,2008-07-01 00:00:00,板信商業銀行,21101.0,38919000000.0,203.0,318000000.0,37.0,6000000.0,0.0,0.0,30659.0,4565000000.0
2013-11-26 22:30:21.038246,N005      ,2008-07-01 00:00:00,高雄第三信用合作社,5106.0,9234000000.0,4724.0,8680000000.0,0.0,0.0,816.0,303000000.0,1710.0,518000000.0
2013-11-26 22:30:21.040318,222       ,2008-07-01 00:00:00,澎湖縣第一信用合作社,148.0,454000000.0,10.0,27000000.0,0.0,0.0,0.0,0.0,238.0,109000000.0
2013-11-26 22:30:21.042259,216       ,2008-07-01 00:00:00,花蓮第二信用合作社,9104.0,15848000000.0,2774.0,4708000000.0,0.0,0.0,1789.0,657000000.0,5.0,0.0
2013-11-26 22:30:21.044251,005       ,2008-07-01 00:00:00,臺灣土地銀行,283277.0,534085000000,54224.0,64438000000.0,241.0,108000000.0,128983.0,41974000000.0,31041.0,3254000000.0
2013-11-26 22:30:21.046774,083       ,2008-07-01 00:00:00,英商渣打銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.049133,024       ,2008-07-01 00:00:00,美國運通銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15156.0,1750000000.0
2013-11-26 22:30:21.051543,N006      ,2008-07-01 00:00:00,澳商澳洲紐西蘭銀行,1.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.05376,161       ,2008-07-01 00:00:00,彰化第五信用合作社,505.0,847000000.0,51.0,78000000.0,0.0,0.0,0.0,0.0,10.0,4000000.0
2013-11-26 22:30:21.055826,025       ,2008-07-01 00:00:00,菲律賓首都銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,124000000.0
2013-11-26 22:30:21.058345,087       ,2008-07-01 00:00:00,斐商標準銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.061468,188       ,2008-07-01 00:00:00,台南第三信用合作社,1972.0,3247000000.0,80.0,55000000.0,0.0,0.0,0.0,0.0,5085.0,69000000.0
2013-11-26 22:30:21.063568,139       ,2008-07-01 00:00:00,苗栗縣竹南信用合作社,1570.0,3126000000.0,549.0,695000000.0,0.0,0.0,0.0,0.0,322.0,151000000.0
2013-11-26 22:30:21.065641,215       ,2008-07-01 00:00:00,花蓮第一信用合作社,3128.0,6352000000.0,1311.0,1903000000.0,0.0,0.0,101.0,27000000.0,1435.0,355000000.0
2013-11-26 22:30:21.067851,078       ,2008-07-01 00:00:00,新加坡商星展銀行,11705.0,14531000000.0,9256.0,10092000000.0,2623.0,322000000.0,3.0,1000000.0,41401.0,2961000000.0
2013-11-26 22:30:21.070232,092       ,2008-07-01 00:00:00,瑞士商瑞士銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.072226,108       ,2008-07-01 00:00:00,陽信商業銀行,23840.0,49475000000.0,2807.0,4518000000.0,25.0,23000000.0,0.0,0.0,31762.0,5592000000.0
2013-11-26 22:30:21.076453,178       ,2008-07-01 00:00:00,嘉義市第三信用合作社,934.0,1639000000.0,1330.0,2685000000.0,0.0,0.0,0.0,0.0,651.0,284000000.0
2013-11-26 22:30:21.078434,815       ,2008-07-01 00:00:00,日盛國際商業銀行,30845.0,55950000000.0,8527.0,18081000000.0,22357.0,4839000000.0,0.0,0.0,59318.0,7738000000.0
2013-11-26 22:30:21.184039,098       ,2008-07-01 00:00:00,日商三菱東京日聯銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.186689,007       ,2008-07-01 00:00:00,第一商業銀行,79774.0,239603000000,35120.0,68352000000.0,1640.0,226000000.0,10909.0,2470000000.0,18642.0,5984000000.0
2013-11-26 22:30:21.188776,325       ,2008-07-01 00:00:00,香港上海匯豐銀行,26697.0,69799000000.0,1380.0,1701000000.0,2240.0,252000000.0,3215.0,592000000.0,107317.0,19597000000.0
2013-11-26 22:30:21.191365,814       ,2008-07-01 00:00:00,大眾商業銀行,25400.0,63822000000.0,278.0,544000000.0,0.0,0.0,0.0,0.0,127556.0,9419000000.0
2013-11-26 22:30:21.193996,N008      ,2008-07-01 00:00:00,台北縣淡水信用合作社,1293.0,2491000000.0,445.0,543000000.0,0.0,0.0,0.0,0.0,135.0,105000000.0
2013-11-26 22:30:21.196172,022       ,2008-07-01 00:00:00,美商美國銀行,1.0,8000000.0,0.0,0.0,0.0,0.0,9.0,1000000.0,0.0,0.0
2013-11-26 22:30:21.198306,048       ,2008-07-01 00:00:00,臺灣工業銀行,2.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.202971,N010      ,2008-07-01 00:00:00,美商美國紐約銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.205319,030       ,2008-07-01 00:00:00,美商道富銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.207558,N011      ,2008-07-01 00:00:00,澎湖縣第二信用合作社,515.0,1033000000.0,66.0,73000000.0,0.0,0.0,0.0,0.0,722.0,315000000.0
2013-11-26 22:30:21.20963,017       ,2008-07-01 00:00:00,兆豐國際商業銀行,56983.0,186506000000,12803.0,26134000000.0,0.0,0.0,6636.0,2818000000.0,7225.0,23667000000.0
2013-11-26 22:30:21.212274,N020      ,2008-07-01 00:00:00,稻江商業銀行,3044.0,7620000000.0,261.0,392000000.0,0.0,0.0,0.0,0.0,1017.0,741000000.0
2013-11-26 22:30:21.21562,803       ,2008-07-01 00:00:00,聯邦商業銀行,38554.0,68891000000.0,20774.0,41820000000.0,30905.0,8139000000.0,43.0,13000000.0,53346.0,4560000000.0
2013-11-26 22:30:21.2179,114       ,2008-07-01 00:00:00,基隆市第一信用合作社,4963.0,7155000000.0,783.0,458000000.0,0.0,0.0,0.0,0.0,4748.0,3615000000.0
2013-11-26 22:30:21.220179,N012      ,2008-07-01 00:00:00,法國東方匯理銀行,5.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.222265,N013      ,2008-07-01 00:00:00,英商巴克萊銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.224438,090       ,2008-07-01 00:00:00,加拿大商豐業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.226436,013       ,2008-07-01 00:00:00,國泰世華商業銀行,100031.0,245860000000,9258.0,13536000000.0,4531.0,296000000.0,0.0,0.0,46758.0,6242000000.0
2013-11-26 22:30:21.228594,095       ,2008-07-01 00:00:00,美商美聯銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.230706,015       ,2008-07-01 00:00:00,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.232649,N014      ,2008-07-01 00:00:00,新竹市第三信用合作社,2319.0,5101000000.0,275.0,231000000.0,0.0,0.0,0.0,0.0,853.0,136000000.0
2013-11-26 22:30:21.235502,072       ,2008-07-01 00:00:00,德商德意志銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.237823,N015      ,2008-07-01 00:00:00,臺中商業銀行,25019.0,42902000000.0,768.0,356000000.0,9.0,26000000.0,0.0,0.0,24147.0,4982000000.0
2013-11-26 22:30:21.239877,009       ,2008-07-01 00:00:00,彰化商業銀行,62922.0,143697000000,42914.0,89402000000.0,0.0,0.0,1938.0,704000000.0,13831.0,6957000000.0
2013-11-26 22:30:21.242024,N016      ,2008-07-01 00:00:00,嘉義巿第四信用合作社,77.0,263000000.0,3.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.244083,099       ,2008-07-01 00:00:00,比利時商比利時聯合銀行,12.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.351011,011       ,2008-07-01 00:00:00,上海商業儲蓄銀行,39399.0,89347000000.0,8019.0,7095000000.0,115.0,29000000.0,0.0,0.0,4873.0,1346000000.0
2013-11-26 22:30:21.353508,104       ,2008-07-01 00:00:00,台北市第五信用合作社,985.0,2628000000.0,1.0,0.0,0.0,0.0,0.0,0.0,654.0,78000000.0
2013-11-26 22:30:21.355672,006       ,2008-07-01 00:00:00,合作金庫商業銀行,181946.0,438616000000,66359.0,122179000000,1.0,0.0,129998.0,29867000000.0,40007.0,18815000000.0
2013-11-26 22:30:21.357521,N017      ,2008-07-01 00:00:00,宜蘭信用合社,680.0,1138000000.0,260.0,320000000.0,0.0,0.0,0.0,0.0,505.0,55000000.0
2013-11-26 22:30:21.359889,102       ,2008-07-01 00:00:00,華泰商業銀行,3588.0,12323000000.0,3933.0,13723000000.0,0.0,0.0,0.0,0.0,2715.0,736000000.0
2013-11-26 22:30:21.362007,806       ,2008-07-01 00:00:00,元大商業銀行,31819.0,64755000000.0,10318.0,17529000000.0,19444.0,4156000000.0,890.0,244000000.0,33386.0,10834000000.0
2013-11-26 22:30:21.364257,103       ,2008-07-01 00:00:00,臺灣新光商業銀行,19421.0,60219000000.0,663.0,1015000000.0,15854.0,4309000000.0,0.0,0.0,80290.0,26104000000.0
2013-11-26 22:30:21.366021,807       ,2008-07-01 00:00:00,永豐商業銀行,119380.0,302541000000,20273.0,36364000000.0,11330.0,4672000000.0,0.0,0.0,43605.0,12083000000.0
2013-11-26 22:30:21.368123,052       ,2008-07-01 00:00:00,渣打國際商業銀行,58631.0,113460000000,13985.0,25790000000.0,0.0,0.0,0.0,0.0,178845.0,36470000000.0
2013-11-26 22:30:21.371022,321       ,2008-07-01 00:00:00,日商三井住友銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.373218,004       ,2008-07-01 00:00:00,臺灣銀行,128460.0,305319000000,29776.0,42515000000.0,0.0,0.0,39965.0,13464000000.0,3142192.0,167987000000
2013-11-26 22:30:21.375645,158       ,2008-07-01 00:00:00,彰化第一信用合作社,722.0,1123000000.0,167.0,165000000.0,0.0,0.0,0.0,0.0,3.0,0.0
2013-11-26 22:30:21.377908,076       ,2008-07-01 00:00:00,美商摩根大通銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.380116,079       ,2008-07-01 00:00:00,比利時商富通銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.382478,147       ,2008-07-01 00:00:00,三信商業銀行,5875.0,17162000000.0,1019.0,1632000000.0,24445.0,8866000000.0,0.0,0.0,27124.0,11216000000.0
2013-11-26 22:30:21.384583,085       ,2008-07-01 00:00:00,新加坡商新加坡華僑銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.386626,816       ,2008-07-01 00:00:00,安泰商業銀行,16429.0,39762000000.0,7151.0,17223000000.0,24578.0,3960000000.0,19.0,4000000.0,23524.0,8256000000.0
2013-11-26 22:30:21.388601,808       ,2008-07-01 00:00:00,玉山商業銀行,46677.0,154408000000,49411.0,102982000000,0.0,0.0,3.0,0.0,57790.0,15469000000.0
2013-11-26 22:30:21.246242,021       ,2008-07-01 00:00:00,花旗,15885.0,32811000000.0,1718.0,2750000000.0,0.0,0.0,24.0,2000000.0,825.0,379000000.0
2013-11-26 22:30:21.406785,020       ,2008-08-01 00:00:00,日商瑞穗實業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.494758,N000      ,2008-08-01 00:00:00,台北縣淡水第一信用合作社,10563.0,19980000000.0,101.0,65000000.0,0.0,0.0,1129.0,277000000.0,141.0,30000000.0
2013-11-26 22:30:21.497634,040       ,2008-08-01 00:00:00,中華開發工業銀行,3.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,49000000.0
2013-11-26 22:30:21.5002,809       ,2008-08-01 00:00:00,萬泰商業銀行,3567.0,5137000000.0,1797.0,2164000000.0,13983.0,3185000000.0,0.0,0.0,313707.0,38542000000.0
2013-11-26 22:30:21.504832,008       ,2008-08-01 00:00:00,華南商業銀行,83215.0,254243000000,30112.0,24327000000.0,13250.0,4068000000.0,6341.0,2144000000.0,102102.0,11081000000.0
2013-11-26 22:30:21.506927,822       ,2008-08-01 00:00:00,中國信託商業銀行,145542.0,280301000000,15696.0,20502000000.0,15175.0,2449000000.0,0.0,0.0,312529.0,66484000000.0
2013-11-26 22:30:21.509269,146       ,2008-08-01 00:00:00,台中市第二信用合作社,10561.0,17886000000.0,109.0,86000000.0,10.0,0.0,0.0,0.0,746.0,220000000.0
2013-11-26 22:30:21.511594,N001      ,2008-08-01 00:00:00,高雄第二信用合作社,1723.0,2875000000.0,400.0,270000000.0,0.0,0.0,1889.0,626000000.0,10624.0,2161000000.0
2013-11-26 22:30:21.51407,805       ,2008-08-01 00:00:00,遠東國際商業銀行,43666.0,88142000000.0,11955.0,19595000000.0,15074.0,3634000000.0,19496.0,5614000000.0,101003.0,9042000000.0
2013-11-26 22:30:21.516885,163       ,2008-08-01 00:00:00,彰化第十信用合作社,683.0,969000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.519348,093       ,2008-08-01 00:00:00,荷蘭商安智銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-26 22:30:21.522125,029       ,2008-08-01 00:00:00,新加坡大華銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26 22:30:21.524278,N019      ,2008-08-01 00:00:00,香港東亞銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,32000000.0
2013-11-26 22:30:21.526326,037       ,2008-08-01 00:00:00,法國興業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
